Customer ID,Recency,Frequency,Monetary,DistinctItems,Returns,ProductLines,score_recency,score_frequency,score_monetary,score_breadth,score_returns,score_distinct,pc1,pc2,cluster,segment
13576,9,28,11202.59,145,0,268,0.34859670533430015,0.5049551457227388,0.6681593180282356,0.5611276426694852,0.0,0.5999724963182631,-0.5492077186448951,0.004613021412034235,1,Steady Essentials
13577,24,11,3489.28,102,0,168,0.4873172812780752,0.3383350301331136,0.570144791062339,0.5079162137821313,0.0,0.5511858832436043,-0.32411314879822767,0.020029676381435046,1,Steady Essentials
13578,408,1,147.66,9,0,9,0.910438140416159,0.0,0.3049009502293491,0.1842473270070752,0.0,0.22506179005712323,0.4302115411798837,-0.03526327587565714,3,One-Off Gifters
13579,14,5,1374.34,72,0,81,0.40998153807927934,0.20744917394033538,0.4918777938012783,0.4251271339219333,0.0,0.5030436592226248,-0.24207217206916332,-0.13102344434272117,2,Bargain Browsers
13580,405,1,107.75,5,0,5,0.9093235810837599,0.0,0.27862847393944074,0.12576836673251446,0.0,0.15362857203509667,0.4928438185266732,-0.09504518365049641,3,One-Off Gifters
13581,308,2,280.53000000000003,32,0,33,0.8679913223467012,0.0765633177475572,0.3585684470744802,0.32434428283949646,0.0,0.3920184187458536,0.22617220463444115,0.08349009543356756,3,One-Off Gifters
13582,389,2,241.68,10,0,11,0.9032365853177508,0.0765633177475572,0.34608855945863043,0.20511937136214453,0.0,0.23838984671075691,0.36876141417133057,-0.005072234748628279,3,One-Off Gifters
13583,155,2,1445.031,93,0,96,0.7645160093739756,0.0765633177475572,0.4960901274475261,0.44435870986591547,0.0,0.538399837937511,0.006965396244859229,0.1412708688915696,0,High-Spend Seasonals
13584,306,3,385.7,74,0,80,0.8670082434018507,0.13088585619277823,0.38524432938865105,0.4237224623004279,0.0,0.5068233150537047,0.10458845953797587,0.1862539524747402,0,High-Spend Seasonals
13585,530,3,684.54,29,0,39,0.9499589717735526,0.13088585619277823,0.4333633918159179,0.3429493362663352,0.0,0.3786903620922199,0.23201453240340006,0.17205111819296381,0,High-Spend Seasonals
13586,540,1,127.28,20,0,20,0.9527835616448698,0.0,0.29250921175012873,0.2691837955200921,0.0,0.32881338284921846,0.37958480420085183,0.07292460741114226,3,One-Off Gifters
13587,63,4,1673.5,27,0,30,0.629628388171575,0.1730216905246206,0.5084184649881713,0.31376944973197496,0.0,0.36904248500539866,0.009215240371944045,-0.06688021881890072,2,Bargain Browsers
13588,15,9,2478.95,131,0,174,0.41975225878105,0.30390754671739884,0.541423875603893,0.5119100828017279,0.0,0.5858760929371305,-0.3611177987141749,-0.026828347253310958,1,Steady Essentials
13589,14,6,1120.74,48,0,52,0.40998153807927934,0.23655719641774145,0.4747482985435354,0.375165237878567,0.0,0.447298458723882,-0.20333928210898206,-0.1727258487115474,2,Bargain Browsers
13590,10,18,6336.04,255,0,406,0.36302605900539736,0.42510777344914485,0.6202701255863762,0.6085337278906111,0.0,0.678501859669469,-0.548574792203634,0.04459322576190994,1,Steady Essentials
13591,64,7,2093.94,89,0,101,0.6319756231822464,0.2617717123855564,0.5272448060732324,0.45011264957201086,0.0,0.5323189341273165,-0.15819381633374513,0.07858529259078417,0,High-Spend Seasonals
13592,35,4,247.95999999999998,15,0,16,0.5425219242710084,0.1730216905246206,0.348235717374265,0.24499327820986644,0.0,0.2907865112869153,0.0646326154418279,-0.22585077923203456,2,Bargain Browsers
13593,107,14,5493.29,212,0,408,0.7088448217112502,0.3804708644649559,0.6082770865696296,0.6090949020578019,0.0,0.6527875716652993,-0.2999583021764169,0.2885052034447235,1,Steady Essentials
13594,52,2,533.32,31,0,33,0.6010768872302704,0.0765633177475572,0.41241904705239074,0.32434428283949646,0.0,0.3877153483825537,0.04513251978390574,-0.11277902381490401,2,Bargain Browsers
13595,516,3,784.48,114,0,143,0.9459138632783292,0.13088585619277823,0.44480055284041,0.4895897473539191,0.0,0.5665965528921626,0.0828481731678394,0.30992274331290504,0,High-Spend Seasonals
13596,5,2,664.11,133,0,146,0.2712609621355042,0.0765633177475572,0.43082074171977314,0.4919502289372996,0.0,0.5879789709494945,-0.3241962535678968,-0.21023362941285506,1,Steady Essentials
13597,399,2,396.71,17,0,17,0.9070695400591252,0.0765633177475572,0.3876037243655077,0.2515367334650289,0.0,0.3072571440701933,0.30953428897888996,0.054077475312422685,3,One-Off Gifters
13598,46,5,761.96,78,0,92,0.5828878042729317,0.20744917394033538,0.442355813516472,0.4395378164644895,0.0,0.5140893001310418,-0.13013770223590854,0.0023662241033255427,2,Bargain Browsers
13599,0,33,9811.04,235,0,392,0.0,0.5349910736332166,0.6570132868789573,0.604526543260029,0.0,0.6671265869190222,-0.8234680625825601,-0.21360586193607256,1,Steady Essentials
13600,311,2,518.42,35,0,41,0.8694540740692381,0.0765633177475572,0.410042153788041,0.3485348001497221,0.0,0.40418598116583176,0.19652308212945907,0.10925535307285639,0,High-Spend Seasonals
13601,44,4,1159.99,160,0,185,0.576304435519521,0.1730216905246206,0.47763868457450287,0.5188888210941195,0.0,0.6136484107447995,-0.20760989315503647,0.07213962430577836,0,High-Spend Seasonals
13602,64,4,1025.17,49,0,58,0.6319756231822464,0.1730216905246206,0.4672645311354311,0.38744263121474243,0.0,0.4501235801142464,-0.0434175410223733,-0.00933973356848794,2,Bargain Browsers
13603,25,1,164.34,27,0,27,0.49325504723847136,0.0,0.31383818842083583,0.30211743804683766,0.0,0.36904248500539866,0.05432371397546176,-0.24540607289341987,2,Bargain Browsers
13604,658,1,717.62,21,0,21,0.9826541682423845,0.0,0.43732395730530693,0.27450937438637674,0.0,0.3353186838063954,0.3506892469646018,0.12913952733165956,3,One-Off Gifters
13605,386,2,522.67,50,0,53,0.902067516763035,0.0765633177475572,0.4107270069763861,0.37730510019754343,0.0,0.45289275481348773,0.18348038742506786,0.1668874652521266,0,High-Spend Seasonals
13606,28,3,276.75,40,0,40,0.5097871239550529,0.13088585619277823,0.3574323980993637,0.3457761292923032,0.0,0.4223724483913989,-0.041425020714554533,-0.1603647924953978,2,Bargain Browsers
13607,39,2,1075.81,110,0,121,0.5584728347248251,0.0765633177475572,0.47131281025419913,0.47060996593007237,0.0,0.5616459915738321,-0.13587608374963567,-0.001535607865423505,2,Bargain Browsers
13608,540,1,232.05,31,0,34,0.9527835616448698,0.0,0.3426856295177554,0.3276627557946527,0.0,0.3877153483825537,0.3146832764450777,0.13099041670538458,3,One-Off Gifters
13609,592,1,167.35,7,0,7,0.9666777298185999,0.0,0.3153544111881783,0.15870200925926004,0.0,0.1938576741912768,0.4866427484038706,-0.013528331926621284,3,One-Off Gifters
13610,11,14,2103.71,309,0,399,0.3761990268307667,0.3804708644649559,0.5276358361651722,0.6065476679030404,0.0,0.7052662771664258,-0.5062689684705265,0.03957394296046246,1,Steady Essentials
13611,88,10,3297.9300000000003,170,0,226,0.679550933728026,0.32190481315293307,0.5654061677121008,0.5416934806194154,0.0,0.6220749809192088,-0.24088483141653205,0.20788994237228287,0,High-Spend Seasonals
13612,632,1,818.29,50,0,50,0.976560103623335,0.0,0.448342357254229,0.3707616449423809,0.0,0.45289275481348773,0.25210137304155067,0.2151331145827533,0,High-Spend Seasonals
13613,452,5,1039.8500000000001,50,0,59,0.9259070822660316,0.20744917394033538,0.4684582899990737,0.3893666983692196,0.0,0.45289275481348773,0.12460996977925554,0.22473322903580506,0,High-Spend Seasonals
13614,23,6,2332.74,227,0,264,0.48113709152602924,0.23655719641774145,0.5363169386327596,0.5594125648856421,0.0,0.6623040830753888,-0.34772451684278316,0.05895219933300888,1,Steady Essentials
13615,318,8,6272.53,259,0,367,0.8728131829604502,0.28401249168789267,0.6194236021272692,0.5970021996063885,0.0,0.6806699457746896,-0.16947340486912943,0.40689708052144447,0,High-Spend Seasonals
13616,567,2,283.85,31,0,35,0.960156755171874,0.0765633177475572,0.35955373481561537,0.330887738094659,0.0,0.3877153483825537,0.28270446253384207,0.1550175890828891,3,One-Off Gifters
13617,39,8,1278.75,48,0,107,0.5584728347248251,0.28401249168789267,0.48582370352965587,0.4566561048271735,0.0,0.447298458723882,-0.16662016216775194,-0.01709084929673199,2,Bargain Browsers
13618,173,1,177.34,13,0,13,0.7810480860905571,0.0,0.32019917209389775,0.2227664334172076,0.0,0.27211364790976017,0.3080850335008809,-0.09618040531281835,3,One-Off Gifters
13619,544,2,224.94,39,0,45,0.9538988051819403,0.0765633177475572,0.34008170105670077,0.35894918571749834,0.0,0.41891946424840004,0.2591552812659834,0.17084126605280447,3,One-Off Gifters
13620,527,1,112.34,5,0,5,0.9491012152266891,0.0,0.2821028230712497,0.12576836673251446,0.0,0.15362857203509667,0.5167252674162539,-0.06382544849223726,3,One-Off Gifters
13621,116,1,213.85,19,0,19,0.7209627774236923,0.0,0.3358519052356823,0.2635983316367052,0.0,0.32199062715276167,0.22704149059106116,-0.10169345767067495,3,One-Off Gifters
13622,695,1,658.95,32,0,32,0.9909242154810821,0.0,0.430166189524923,0.3209267364892612,0.0,0.3920184187458536,0.3138253179517363,0.17677066021866805,3,One-Off Gifters
13623,30,10,2533.06,211,0,284,0.5198837729324087,0.32190481315293307,0.5432378749624703,0.5677420048955544,0.0,0.6521295057327701,-0.35833526596379645,0.10413565109621792,1,Steady Essentials
13624,387,1,462.08,22,0,22,0.9024582102070516,0.0,0.40039300682932033,0.2795981810878683,0.0,0.3415347628350393,0.3064912467974632,0.0650110303162077,3,One-Off Gifters
13625,596,1,301.26,21,0,21,0.9676955059242857,0.0,0.364539531570758,0.27450937438637674,0.0,0.3353186838063954,0.36270080054213727,0.10338890034219306,3,One-Off Gifters
13626,252,2,707.04,44,0,44,0.8377198962031364,0.0765633177475572,0.4360774320699524,0.35643305584247403,0.0,0.43539009703167814,0.15212595255007308,0.10679796434723321,0,High-Spend Seasonals
13627,58,7,2245.9,118,0,129,0.6173131768930692,0.2617717123855564,0.5331300005799242,0.47788093621295585,0.0,0.5713778306881514,-0.19774392621473513,0.09629181408727461,0,High-Spend Seasonals
13628,675,1,310.14,16,0,16,0.9865100944769427,0.0,0.36697300980671654,0.24499327820986644,0.0,0.2992641827783911,0.4018346244008111,0.09116784721865279,3,One-Off Gifters
13629,22,19,13370.86,28,0,87,0.474693837197739,0.434793402910177,0.683027933702016,0.4332113836456369,0.0,0.3739496113947895,-0.29489287315884266,-0.05685194153116535,1,Steady Essentials
13630,4,7,2031.78,51,0,71,0.2436586406390376,0.2617717123855564,0.524713401622026,0.410238742724289,0.0,0.4556081557175666,-0.35044969178716057,-0.26909686740810834,2,Bargain Browsers
13631,99,11,3070.42,6,0,11,0.6971934106686003,0.3383350301331136,0.5594006579942765,0.20511937136214453,0.0,0.1751848108141218,0.10105778708208368,-0.10210765096239416,2,Bargain Browsers
13632,24,8,3645.81,166,0,220,0.4873172812780752,0.28401249168789267,0.5738317982997402,0.538626887415747,0.0,0.6187650334319452,-0.34598654297436393,0.05248098947486346,1,Steady Essentials
13634,32,16,5033.77,269,0,446,0.5293489564456391,0.40410521744043837,0.6009367037241293,0.6192656367921568,0.0,0.6859475061624132,-0.43820971872147063,0.17206237365111843,1,Steady Essentials
13635,67,4,2999.16,135,0,162,0.6388065694651346,0.1730216905246206,0.557427817519929,0.5037779571586528,0.0,0.5900506940653065,-0.17530987943806503,0.11959378577419799,0,High-Spend Seasonals
13636,36,5,949.12,57,0,63,0.5466699543093236,0.20744917394033538,0.46079323936008765,0.39675502314815014,0.0,0.47087844849042787,-0.12147382586537298,-0.05716347809008382,2,Bargain Browsers
13637,51,3,804.3,79,0,99,0.5981931119337339,0.13088585619277823,0.4468948771435579,0.4478456586437804,0.0,0.5158483013440385,-0.0958557441304316,0.0050955184372050155,0,High-Spend Seasonals
13638,15,1,122.64,8,0,8,0.41975225878105,0.0,0.2894129876900899,0.17218572883539895,0.0,0.2103283069745549,0.13904880826374647,-0.4261081367136441,2,Bargain Browsers
13639,73,2,1346.27,49,0,59,0.6516080190045863,0.0765633177475572,0.49014478688328644,0.3893666983692196,0.0,0.4501235801142464,-0.0004981542562627617,-0.006487065582045148,0,High-Spend Seasonals
13640,610,1,405.0,4,0,4,0.9712047868161406,0.0,0.3893375223417387,0.1048963223774451,0.0,0.12813295296148478,0.5189184238601872,-0.04503059360776562,3,One-Off Gifters
13641,640,5,1016.47,41,0,44,0.9784614614313855,0.20744917394033538,0.46654897219509983,0.35643305584247403,0.0,0.4257422199448569,0.18370450653998863,0.24020946711457292,0,High-Spend Seasonals
13642,215,4,472.2,93,0,105,0.8137828864065128,0.1730216905246206,0.4022098590754053,0.45451624250819705,0.0,0.538399837937511,0.022958065038220427,0.18197703187619263,0,High-Spend Seasonals
13643,30,10,2156.77,71,0,102,0.5198837729324087,0.32190481315293307,0.5297282869676704,0.4512295296589092,0.0,0.5011148182614702,-0.23978352760086585,-0.009502779037179998,1,Steady Essentials
13644,15,4,2624.26,144,0,146,0.41975225878105,0.1730216905246206,0.5462093736586751,0.4919502289372996,0.0,0.5990114014519128,-0.3080790283239626,-0.051298162909024336,1,Steady Essentials
13645,119,1,252.1,5,0,5,0.7247957321650669,0.0,0.34962177885281653,0.12576836673251446,0.0,0.15362857203509667,0.35647456877494393,-0.22279867556174604,3,One-Off Gifters
13646,399,2,326.25,58,0,58,0.9070695400591252,0.0765633177475572,0.3712155856087664,0.38744263121474243,0.0,0.47326891272774524,0.18509950480013404,0.17584284037658526,0,High-Spend Seasonals
13647,9,8,3041.68,98,0,139,0.34859670533430015,0.28401249168789267,0.558610552002208,0.48636476505391274,0.0,0.5456469907809502,-0.37462249296651384,-0.10916938341027471,1,Steady Essentials
13648,399,8,1764.02,95,0,106,0.9070695400591252,0.28401249168789267,0.5128430743454587,0.45559117341878536,0.0,0.5413439204176504,0.0032293489389473157,0.29705221874748444,0,High-Spend Seasonals
13649,256,6,1453.68,97,0,108,0.8400947468692889,0.23655719641774145,0.49659130389435824,0.4577112210599333,0.0,0.5442272958195205,-0.017297369485910652,0.23595029961938718,0,High-Spend Seasonals
13650,16,10,3288.0,127,0,172,0.4289304400746096,0.32190481315293307,0.5651528132648861,0.5105942142811498,0.0,0.5815730225738305,-0.36703669469446354,-0.014281121680553954,1,Steady Essentials
13651,34,3,226.85,14,0,14,0.5382570330724821,0.13088585619277823,0.3407891725434184,0.23066468910995958,0.0,0.28176152499658147,0.09075791979392168,-0.24762482554975684,2,Bargain Browsers
13652,45,5,2262.05,116,0,141,0.5796319018930015,0.20744917394033538,0.5337319092326124,0.48798861215087,0.0,0.5690076255964831,-0.20323477396309148,0.06044417383046552,0,High-Spend Seasonals
13653,487,1,152.2,9,0,9,0.9371742925055706,0.0,0.30742914754169215,0.1842473270070752,0.0,0.22506179005712323,0.4462065594239575,-0.014241413669622616,3,One-Off Gifters
13654,42,11,6308.0,262,0,329,0.5694217218825515,0.3383350301331136,0.6198974318444388,0.5845250681259663,0.0,0.6822742320425095,-0.37649097538228715,0.17986465525100526,1,Steady Essentials
13655,113,6,2280.51,103,0,119,0.7170302543620328,0.23655719641774145,0.5344146725411469,0.4687177029988497,0.0,0.5525369928132049,-0.11368177624007275,0.15673183789725176,0,High-Spend Seasonals
13656,164,4,1078.85,81,0,87,0.7730075970846767,0.1730216905246206,0.47154974028905916,0.4332113836456369,0.0,0.5193012854870374,-0.005683093787940935,0.14773683706995255,0,High-Spend Seasonals
13657,10,2,382.14,16,0,16,0.36302605900539736,0.0765633177475572,0.3844670439149283,0.24499327820986644,0.0,0.2992641827783911,-0.023906941404495424,-0.37023658223806033,2,Bargain Browsers
13658,9,9,6025.5,164,0,237,0.34859670533430015,0.30390754671739884,0.616047388954535,0.547110716256704,0.0,0.6170802088029768,-0.4559270075510635,-0.039679709736242685,1,Steady Essentials
13659,205,12,4884.68,224,0,274,0.8066064896017219,0.3534493646058815,0.5984104453151802,0.563653023770897,0.0,0.6604518870888014,-0.2094232008095699,0.34291207411207525,0,High-Spend Seasonals
13660,399,1,306.64,39,0,40,0.9070695400591252,0.0,0.3660222641756738,0.3457761292923032,0.0,0.41891946424840004,0.25803796663848083,0.12114275800007124,3,One-Off Gifters
13661,602,1,325.24,17,0,17,0.9692094547959738,0.0,0.3709558026230256,0.2515367334650289,0.0,0.3072571440701933,0.3836113794435479,0.08468346543946592,3,One-Off Gifters
13662,85,11,2233.61,126,0,136,0.6743597865778139,0.3383350301331136,0.5326690477003956,0.48388497204663333,0.0,0.5804762424212837,-0.19865953030382127,0.16013824997349224,0,High-Spend Seasonals
13663,178,5,2047.51,87,0,99,0.7853371442019828,0.20744917394033538,0.5253612320589194,0.4478456586437804,0.0,0.5291763579976723,-0.037825388304108004,0.18388917313102948,0,High-Spend Seasonals
13665,385,3,1711.6599999999999,97,0,106,0.9016758124681014,0.13088585619277823,0.510312198915124,0.45559117341878536,0.0,0.5442272958195205,0.059915403168597156,0.2660153238960483,0,High-Spend Seasonals
13666,59,5,127.9,19,0,19,0.6198576674698043,0.20744917394033538,0.292914424656358,0.2635983316367052,0.0,0.32199062715276167,0.0942955986686999,-0.15023750555651938,2,Bargain Browsers
13667,148,1,299.05,82,0,83,0.7575655732462608,0.0,0.3639227916232091,0.42788580477935206,0.0,0.520996321423659,0.08620088862401785,0.08224574333485202,0,High-Spend Seasonals
13668,2,35,12948.48,411,0,756,0.16632289744024173,0.545784204073449,0.6803304392288552,0.6795738658287015,0.0,0.745043557434881,-0.7958529732776896,-0.016467227139230545,1,Steady Essentials
13669,50,3,413.55,13,0,14,0.5952533375148513,0.13088585619277823,0.39108900045128614,0.23066468910995958,0.0,0.27211364790976017,0.11586161710735653,-0.19827724834467686,2,Bargain Browsers
13670,74,1,349.7,25,0,25,0.6536401787183169,0.0,0.37703188032691387,0.2936336092058807,0.0,0.3586793186219281,0.14423780876931558,-0.11768775462227032,2,Bargain Browsers
13671,394,1,172.6,61,0,64,0.9051651926159967,0.0,0.31793523735346885,0.3985299315833258,0.0,0.48020448710930236,0.2221708758558513,0.1573709300005688,0,High-Spend Seasonals
13672,300,3,419.92,13,0,18,0.8640201143159959,0.13088585619277823,0.39237057808284415,0.2577263111559647,0.0,0.27211364790976017,0.27237789733079354,0.018572301797789015,3,One-Off Gifters
13673,18,2,387.44,47,0,60,0.4457692922265285,0.0765633177475572,0.3856216389056333,0.3912589613004423,0.0,0.444415083322012,-0.09697345439415606,-0.1868134533003194,2,Bargain Browsers
13674,432,1,240.68,14,0,14,0.9190709943225429,0.0,0.34574153484682013,0.23066468910995958,0.0,0.28176152499658147,0.3794780983384538,0.022054450365441736,3,One-Off Gifters
13675,150,2,486.82000000000005,25,0,25,0.7595841848257898,0.0765633177475572,0.40476712790030733,0.2936336092058807,0.0,0.3586793186219281,0.17212937508483456,-0.017076406759349738,3,One-Off Gifters
13676,538,2,243.9,13,0,13,0.9522228438722864,0.0765633177475572,0.3468538705775409,0.2227664334172076,0.0,0.27211364790976017,0.37713008896756905,0.054299165378633774,3,One-Off Gifters
13677,404,2,551.24,98,0,106,0.9089502304000044,0.0765633177475572,0.4151914196870462,0.45559117341878536,0.0,0.5456469907809502,0.11327675304286,0.2437658463536545,0,High-Spend Seasonals
13678,151,1,232.6,16,0,16,0.7605834863123161,0.0,0.3428837363944138,0.24499327820986644,0.0,0.2992641827783911,0.26747348804685944,-0.08700590785731299,3,One-Off Gifters
13679,493,3,281.26,44,0,50,0.939024339465,0.13088585619277823,0.3587860845425889,0.3707616449423809,0.0,0.43539009703167814,0.21074009130266363,0.1846720654106373,0,High-Spend Seasonals
13680,0,12,11419.67,354,0,646,0.0,0.3534493646058815,0.6697721409554077,0.6615986741451123,0.0,0.7242207896873258,-0.80419026042331,-0.1970190303698136,1,Steady Essentials
13681,17,4,827.83,37,0,57,0.4375838595757459,0.1730216905246206,0.4493153112952242,0.3854856724350227,0.0,0.41174667394465375,-0.14233159657974193,-0.17982512790320893,2,Bargain Browsers
13682,186,1,59.5,3,0,3,0.791956499080007,0.0,0.2293453706216756,0.07935100462963003,0.0,0.09692883709563843,0.4779862981128651,-0.23749692870864958,3,One-Off Gifters
13683,457,1,258.6,10,0,10,0.9275689389699265,0.0,0.35175286614609796,0.19515836975674672,0.0,0.23838984671075691,0.4167994154825367,-0.0028943213403318513,3,One-Off Gifters
13684,285,4,594.88,81,0,108,0.8562811062438687,0.1730216905246206,0.4215833888517134,0.4577112210599333,0.0,0.5193012854870374,0.05083620916003334,0.21116055391997945,0,High-Spend Seasonals
13685,2,7,3119.44,29,0,39,0.16632289744024173,0.2617717123855564,0.560731385650453,0.3429493362663352,0.0,0.3786903620922199,-0.3477439145990287,-0.38095350732528055,2,Bargain Browsers
13686,182,3,409.04,27,0,34,0.7886829958600248,0.13088585619277823,0.39016967191857654,0.3276627557946527,0.0,0.36904248500539866,0.15435059319904743,0.029704065149098402,0,High-Spend Seasonals
13687,437,1,11880.84,45,0,45,0.9208091721475802,0.0,0.673099065756475,0.35894918571749834,0.0,0.4384635999306777,0.16242478940348215,0.20552256807750657,0,High-Spend Seasonals
13688,634,1,375.5,5,0,5,0.9770376864343255,0.0,0.3829977819167729,0.12576836673251446,0.0,0.15362857203509667,0.5045823739712945,-0.02260140098765806,3,One-Off Gifters
13689,62,2,1259.5,6,0,9,0.627244187313928,0.0765633177475572,0.4845499349911109,0.1842473270070752,0.0,0.1751848108141218,0.19156461680379888,-0.22570431475940378,2,Bargain Browsers
13690,58,1,172.25,9,0,9,0.6173131768930692,0.0,0.31776562619382537,0.1842473270070752,0.0,0.22506179005712323,0.24292948273697557,-0.25778438685541416,3,One-Off Gifters
13691,395,1,212.78,54,0,54,0.9055479832764058,0.0,0.3354323104852066,0.37940569676382185,0.0,0.4634516367678802,0.23258592840825604,0.1464322491373815,3,One-Off Gifters
13692,24,5,3114.4,83,0,96,0.4873172812780752,0.20744917394033538,0.5605955344131972,0.44435870986591547,0.0,0.5226710570404953,-0.23044882321784882,-0.04220581260546674,2,Bargain Browsers
13693,373,9,2011.82,78,0,106,0.8968945637752695,0.30390754671739884,0.5238841066147137,0.45559117341878536,0.0,0.5140893001310418,-0.0024022227217176673,0.28293878224012725,0,High-Spend Seasonals
13694,3,143,195640.69,896,0,1519,0.209876129390525,0.8075559164590055,0.9085245526011049,0.75937765668156,0.0,0.853842653492064,-1.0199714198961862,0.18740545902518924,1,Steady Essentials
13695,30,16,2770.73,47,0,96,0.5198837729324087,0.40410521744043837,0.5507721760168044,0.44435870986591547,0.0,0.444415083322012,-0.25094133023317305,-0.01821800964058351,1,Steady Essentials
13696,421,3,2020.4,24,0,24,0.9151752708783559,0.13088585619277823,0.5242415903565412,0.28914364938452025,0.0,0.353194743018608,0.21722630286056777,0.13148372626951632,0,High-Spend Seasonals
13697,38,1,151.29999999999998,12,0,12,0.5546398799834505,0.0,0.30693397052179855,0.21428260457625065,0.0,0.26175048152628966,0.17831168471892234,-0.280403933357691,2,Bargain Browsers
13698,596,2,451.73,31,0,38,0.9676955059242857,0.0765633177475572,0.3984933227205387,0.3400509713087651,0.0,0.3877153483825537,0.2721403974531033,0.17191068289878197,3,One-Off Gifters
13699,154,2,764.15,33,0,37,0.7635424135714464,0.0765633177475572,0.44259670293591113,0.3370773157855948,0.0,0.39619301987402955,0.12894481923720402,0.02644436718368659,0,High-Spend Seasonals
13700,25,13,2596.97,163,0,240,0.49325504723847136,0.3674430526105197,0.545331167925397,0.5485447137233037,0.0,0.6162301225826758,-0.369964015917123,0.06916942410890914,1,Steady Essentials
13701,446,1,161.0,9,0,9,0.9238884706865026,0.0,0.31212308469057487,0.1842473270070752,0.0,0.22506179005712323,0.43651072753655035,-0.02352137347135963,3,One-Off Gifters
13702,445,1,135.18,5,0,5,0.9235494030743663,0.0,0.29753176163345346,0.12576836673251446,0.0,0.15362857203509667,0.496197843925836,-0.08041831042562364,3,One-Off Gifters
13703,317,2,425.56,36,0,37,0.8723378493657746,0.0765633177475572,0.3934892017104513,0.3370773157855948,0.0,0.4080174195387353,0.20633448107959512,0.10557807152419474,0,High-Spend Seasonals
13704,4,9,2308.06,111,0,134,0.2436586406390376,0.30390754671739884,0.5354234331930758,0.4822014225749885,0.0,0.5629001591966754,-0.44713058456704335,-0.18462562315655362,1,Steady Essentials
13705,7,7,1717.19,55,0,74,0.3148141940857875,0.2617717123855564,0.5105831255528064,0.4149120161170347,0.0,0.46597132210103714,-0.3082228205637104,-0.21088036877119665,2,Bargain Browsers
13706,302,2,631.17,38,0,38,0.8650227247719892,0.0765633177475572,0.42655188907862984,0.3400509713087651,0.0,0.4153790535613863,0.18759530920158024,0.11082747229846923,0,High-Spend Seasonals
13707,266,5,3365.86,142,0,155,0.8458738311682678,0.20744917394033538,0.5671191503164147,0.49875298056802525,0.0,0.597069165332685,-0.06308726255489855,0.287890405608084,0,High-Spend Seasonals
13708,270,1,285.33,49,0,49,0.8481250789783464,0.0,0.3599892643648377,0.36849465401415027,0.0,0.4501235801142464,0.19980207368837238,0.09712627906524962,0,High-Spend Seasonals
13709,3,18,7571.35,296,0,407,0.209876129390525,0.42510777344914485,0.63523735956703,0.608814658831271,0.0,0.699275562816047,-0.6579971311978892,-0.060751863735656664,1,Steady Essentials
13710,31,3,509.52,13,0,15,0.5246903234763125,0.13088585619277823,0.40858965151025284,0.2380530138888901,0.0,0.27211364790976017,0.06344545166457054,-0.24622060631070086,2,Bargain Browsers
13711,218,9,1792.26,80,0,92,0.8158711074523176,0.30390754671739884,0.514177092137361,0.4395378164644895,0.0,0.5175854510447482,-0.04505406198497669,0.21429451242509967,0,High-Spend Seasonals
13712,246,2,766.42,32,0,33,0.8340862747697374,0.0765633177475572,0.44284566534932124,0.32434428283949646,0.0,0.3920184187458536,0.18019538194335963,0.07397895381414354,0,High-Spend Seasonals
13713,407,3,740.76,70,0,80,0.9100675316006388,0.13088585619277823,0.4399875128548385,0.4237224623004279,0.0,0.49915899963020255,0.11879976076779679,0.22665034379223115,0,High-Spend Seasonals
13714,464,1,161.35,30,0,30,0.929865311011688,0.0,0.3123044617017933,0.31376944973197496,0.0,0.383275650013664,0.31702232948527687,0.10020993487803231,3,One-Off Gifters
13715,280,17,8153.04,277,0,512,0.8536109554501896,0.4148983478806707,0.641457334870918,0.635031411353508,0.0,0.6900306795314664,-0.25977829011185216,0.43868543653620073,0,High-Spend Seasonals
13716,268,1,138.28,21,0,21,0.8470036395873434,0.0,0.2994234492321022,0.27450937438637674,0.0,0.3353186838063954,0.3062685093179756,-0.0020338948871043705,3,One-Off Gifters
13717,31,8,1763.3,110,0,124,0.5246903234763125,0.28401249168789267,0.5128087841945992,0.4733909763915955,0.0,0.5616459915738321,-0.25244120812777016,0.019209969602263843,1,Steady Essentials
13718,245,2,306.55,9,0,12,0.83347210100435,0.0765633177475572,0.3659976740257982,0.21428260457625065,0.0,0.22506179005712323,0.32118788997867753,-0.05715616673644841,3,One-Off Gifters
13719,14,11,2783.08,194,0,248,0.40998153807927934,0.3383350301331136,0.5511458115903294,0.5522831455337682,0.0,0.6404408436185096,-0.424385640429482,0.013247534941223105,1,Steady Essentials
13720,116,4,799.9,42,0,43,0.7209627774236923,0.1730216905246206,0.4464344275734742,0.35386037901600675,0.0,0.4290326953506856,0.041679176545249566,0.032834554877201216,0,High-Spend Seasonals
13721,35,2,741.54,41,0,42,0.5425219242710084,0.0765633177475572,0.4400758413610367,0.35122855504233447,0.0,0.4257422199448569,-0.027469632333764593,-0.12529474697853527,2,Bargain Browsers
13722,131,10,5635.41,137,0,189,0.7392250858361641,0.32190481315293307,0.6104233560713425,0.5213246427926699,0.0,0.5920921719657743,-0.19515900984356876,0.24153886301015515,0,High-Spend Seasonals
13723,216,6,1194.08,51,0,58,0.8144821653658532,0.23655719641774145,0.4800708720735206,0.38744263121474243,0.0,0.4556081557175666,0.0395573072301484,0.147197870236087,0,High-Spend Seasonals
